order_item_id,order_id,user_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI32927,O22649,U18052,P009,2021-09-10,2021-09-12,2021-09-17,,30
OI69703,O47977,U38335,P009,2023-06-21,2023-06-22,2023-06-26,,30
OI179900,O123941,U99163,P009,2022-11-06,,,,30
OI4989,O3405,U2716,P004,2023-05-24,2023-05-21,,,25
OI10135,O6933,U5589,P004,2023-06-28,2023-07-01,,,25
OI46400,O31906,U25399,P001,2023-05-28,2023-05-31,,,74
OI62372,O42892,U34221,P001,2023-06-30,2023-07-02,,,74
OI155154,O106894,U85554,P001,2021-02-01,2021-02-04,,,74
OI13847,O9530,U7680,P004,2020-03-18,2020-03-19,2020-03-22,,25
OI100198,O69070,U55303,P001,2023-03-24,2023-03-24,2023-03-27,,74
OI152050,O104767,U83848,P004,2021-03-28,2021-03-31,2021-04-03,,25
OI159073,O109623,U87746,P004,2021-12-18,2021-12-19,2021-12-19,,25
OI103913,O71691,U57409,P004,2022-09-28,2022-10-01,2022-10-02,2022-10-04,25
OI122214,O84314,U67367,P004,2020-11-15,2020-11-16,2020-11-17,2020-11-18,25
OI114020,O78653,U62872,P004,2021-05-25,,,,25
OI125118,O86317,U69076,P001,2023-06-15,,,,74
OI175361,O120798,U96627,P004,2021-09-07,,,,25
OI169564,O116787,U93430,P004,2020-01-30,,,,25
OI8704,O5958,U4835,P011,2019-12-19,2019-12-20,,,55
OI8998,O6156,U4978,P011,2023-06-15,2023-06-16,,,55
OI22340,O15376,U12332,P011,2022-09-03,2022-09-03,,,55
OI45629,O31375,U24979,P011,2023-03-26,2023-03-28,,,55
OI45992,O31620,U25175,P001,2022-08-22,2022-08-22,,,78
OI50812,O34924,U27806,P008,2023-06-02,2023-06-02,,,40
OI55638,O38235,U30437,P008,2023-02-20,2023-02-20,,,40
OI58848,O40454,U32219,P008,2023-05-03,2023-05-01,,,40
OI67581,O46542,U37136,P007,2021-07-28,2021-07-29,,,40
OI74108,O51010,U40755,P001,2023-06-27,2023-06-25,,,78
OI74478,O51275,U40963,P008,2022-10-01,2022-09-27,,,40
OI88578,O61104,U48967,P001,2023-01-16,2023-01-16,,,78
OI89171,O61518,U49290,P001,2022-05-26,2022-05-27,,,78
OI100141,O69035,U55271,P008,2023-06-20,2023-06-18,,,40
OI123375,O85100,U68019,P007,2020-12-13,2020-12-15,,,40
OI134259,O92637,U74172,P001,2021-05-03,2021-05-03,,,78
OI163891,O112928,U90337,P007,2022-06-06,2022-06-09,,,40
OI172417,O118725,U94969,P001,2022-04-27,2022-04-25,,,78
OI172827,O119016,U95197,P008,2020-05-27,2020-05-27,,,40
OI5413,O3692,U2943,P011,2023-04-27,2023-04-27,2023-05-01,,55
OI16196,O11171,U8912,P011,2023-04-19,2023-04-19,2023-04-24,,55
OI18686,O12856,U10258,P001,2022-11-10,2022-11-11,2022-11-13,,78
OI31306,O21524,U17178,P001,2019-08-20,2019-08-22,2019-08-25,,78
OI32602,O22419,U17883,P007,2022-09-29,2022-09-29,2022-09-30,,40
OI41667,O28684,U22793,P007,2022-12-23,2022-12-20,2022-12-24,,40
OI57305,O39361,U31328,P008,2022-11-20,2022-11-20,2022-11-24,,40
OI89190,O61528,U49300,P011,2022-10-02,2022-10-01,2022-10-06,,55
OI89938,O62040,U49717,P001,2022-07-17,2022-07-17,2022-07-20,,78
OI103316,O71270,U57054,P007,2023-06-04,2023-06-02,2023-06-03,,40
OI107271,O74017,U59276,P001,2021-03-08,2021-03-09,2021-03-12,,78
OI120716,O83266,U66480,P001,2021-11-24,2021-11-25,2021-11-27,,78
OI138479,O95495,U76472,P011,2021-01-30,2021-01-30,2021-02-02,,55
OI177651,O122401,U97957,P008,2021-11-07,2021-11-09,2021-11-13,,40
OI14351,O9891,U7966,P011,2021-07-17,2021-07-18,2021-07-19,2021-07-20,55
OI24006,O16514,U13210,P007,2022-09-20,2022-09-23,2022-09-25,2022-09-27,40
OI26150,O17978,U14328,P007,2022-12-21,2022-12-23,2022-12-26,2022-12-26,40
OI51676,O35490,U28275,P001,2022-06-20,2022-06-21,2022-06-21,2022-06-23,78
OI71890,O49475,U39540,P007,2023-06-01,2023-06-03,2023-06-04,2023-06-06,40
OI122457,O84482,U67507,P007,2021-06-02,2021-06-02,2021-06-06,2021-06-07,40
OI141864,O97808,U78323,P008,2023-06-17,2023-06-14,2023-06-14,2023-06-16,40
OI152692,O105202,U84189,P008,2023-03-10,2023-03-10,2023-03-10,2023-03-12,40
OI166547,O114749,U91776,P001,2022-07-28,2022-07-28,2022-08-01,2022-08-02,78
OI23429,O16104,U12896,P008,2022-09-15,,,,40
OI60107,O41324,U32935,P008,2021-11-10,,,,40
OI103424,O71345,U57126,P008,2023-05-30,,,,40
OI109299,O75404,U60351,P011,2021-11-16,,,,55
OI146893,O101248,U81062,P008,2023-06-30,,,,40
OI41791,O28766,U22855,P001,2023-05-26,,,,78
OI58370,O40117,U31950,P007,2022-10-27,,,,40
OI96190,O66372,U53103,P007,2021-05-16,,,,40
OI110375,O76135,U60936,P011,2021-12-10,,,,55
OI111965,O77240,U61814,P001,2022-07-19,,,,78
OI122601,O84577,U67590,P008,2023-05-29,,,,40
OI1789,O1211,U971,P005,2022-09-08,2022-09-09,,,30
OI22645,O15575,U12486,P004,2022-09-28,2022-10-01,,,25
OI51954,O35686,U28426,P005,2021-10-18,2021-10-16,,,30
OI66307,O45652,U36475,P005,2023-03-09,2023-03-09,,,30
OI148948,O102661,U82208,P005,2022-12-14,2022-12-12,2022-12-14,,30
OI98980,O68262,U54657,P005,2023-06-21,2023-06-20,2023-06-24,2023-06-25,30
OI45468,O31270,U24893,P005,2022-08-29,,,,30
OI86870,O59915,U47990,P004,2023-06-28,,,,25
OI157052,O108219,U86582,P005,2023-02-28,,,,30
OI7342,O5031,U4041,P001,2021-05-03,2021-05-04,,,94
OI16836,O11599,U9253,P001,2022-07-24,2022-07-25,2022-07-28,,94
OI99750,O68775,U55077,P001,2023-06-25,2023-06-23,2023-06-24,,94
OI160336,O110504,U88442,P001,2022-12-17,2022-12-15,2022-12-16,,94
OI181372,O124982,U99973,P001,2021-03-01,,,,94
OI82589,O56885,U45531,P001,2023-03-04,,,,94
OI127209,O87752,U70241,P001,2020-01-01,,,,94
OI159378,O109827,U87909,P001,2023-01-09,,,,94
OI47698,O32829,U26119,P004,2022-11-11,2022-11-13,,,25
OI48184,O33150,U26386,P004,2023-06-30,2023-06-26,,,25
OI67288,O46344,U36991,P006,2022-09-22,2022-09-21,,,35
OI79225,O54541,U43616,P004,2020-06-18,2020-06-19,,,25
OI87759,O60528,U48491,P003,2023-02-15,2023-02-16,,,65
OI110618,O76295,U61069,P011,2023-01-10,2023-01-12,,,55
OI128403,O88591,U70922,P011,2023-06-07,2023-06-09,,,55
OI129986,O89696,U71782,P006,2023-03-23,2023-03-23,,,35
OI134573,O92856,U74348,P004,2023-06-28,2023-06-30,,,25
OI167513,O115391,U92312,P003,2023-03-24,2023-03-23,,,65
OI24418,O16804,U13431,P011,2021-04-30,2021-05-03,2021-05-07,,55
OI27963,O19215,U15315,P003,2023-06-28,2023-06-30,2023-07-04,,65
OI38128,O26229,U20857,P011,2022-09-25,2022-09-26,2022-09-28,,55
OI41896,O28845,U22910,P003,2022-09-11,2022-09-14,2022-09-18,,65
OI49478,O34030,U27095,P011,2022-10-18,2022-10-20,2022-10-24,,55
OI70546,O48555,U38817,P011,2022-04-24,2022-04-26,2022-04-30,,55
OI118636,O81853,U65394,P006,2021-12-29,2021-12-30,2022-01-03,,35
OI147966,O101988,U81654,P004,2022-12-11,2022-12-11,2022-12-14,,25
OI164528,O113365,U90662,P003,2023-07-02,2023-06-28,2023-07-02,,65
OI26061,O17917,U14283,P004,2022-04-15,2022-04-18,2022-04-20,2022-04-21,25
OI52629,O36141,U28785,P011,2023-01-02,2023-01-01,2023-01-04,2023-01-06,55
OI69431,O47792,U38185,P011,2022-04-08,2022-04-09,2022-04-14,2022-04-17,55
OI175126,O120640,U96495,P004,2020-11-24,2020-11-25,2020-11-29,2020-11-30,25
OI94039,O64872,U51931,P004,2023-04-27,,,,25
OI109017,O75203,U60210,P003,2023-04-28,,,,65
OI142637,O98322,U78721,P011,2022-01-18,,,,55
OI707,O466,U363,P003,2021-10-27,,,,65
OI915,O608,U486,P011,2022-05-19,,,,55
OI28845,O19807,U15809,P011,2022-03-21,,,,55
OI58997,O40559,U32312,P004,2022-01-24,,,,25
OI65916,O45383,U36248,P004,2021-11-28,,,,25
OI119181,O82220,U65684,P003,2022-11-28,,,,65
OI125576,O86633,U69341,P004,2020-08-02,,,,25
OI144573,O99647,U79762,P011,2023-01-09,,,,55
OI144802,O99813,U79905,P004,2023-06-12,,,,25
OI155285,O106985,U85629,P004,2023-06-22,,,,25
OI162345,O111875,U89514,P011,2020-11-17,,,,55
OI1723,O1159,U930,P004,2022-01-27,2022-01-28,,,25
OI79210,O54530,U43603,P011,2022-04-25,2022-04-25,,,55
OI113893,O78560,U62797,P011,2022-01-31,2022-01-28,,,55
OI17959,O12359,U9864,P007,2022-07-24,2022-07-26,2022-07-28,,40
OI38007,O26143,U20794,P007,2022-11-08,2022-11-06,2022-11-07,,40
OI89486,O61746,U49481,P004,2022-10-23,2022-10-25,2022-10-29,,25
OI65007,O44718,U35705,P007,2021-05-07,2021-05-06,2021-05-10,2021-05-11,40
OI63730,O43812,U34971,P011,2022-03-28,,,,55
OI118243,O81591,U65190,P007,2023-03-09,,,,40
OI131927,O91010,U72832,P011,2023-03-30,,,,55
OI6214,O4257,U3397,P011,2022-05-10,,,,55
OI52121,O35798,U28509,P011,2023-02-16,,,,55
OI68833,O47404,U37862,P007,2023-06-10,,,,40
OI70538,O48547,U38813,P011,2022-07-25,,,,55
OI97643,O67375,U53937,P007,2023-06-27,,,,40
OI50663,O34821,U27722,P011,2022-01-26,2022-01-27,,,55
OI100353,O69181,U55399,P011,2023-04-01,2023-03-29,,,55
OI18078,O12445,U9933,P011,2022-10-05,,,,55
OI31612,O21735,U17337,P001,2022-09-09,2022-09-06,,,99.99
OI32418,O22290,U17771,P001,2023-03-09,2023-03-12,,,99.99
OI51365,O35280,U28106,P001,2023-01-01,2022-12-30,,,99.99
OI60520,O41611,U33166,P004,2021-04-22,2021-04-23,,,25
OI99910,O68876,U55144,P001,2021-12-20,2021-12-20,,,99.99
OI143607,O98990,U79232,P004,2023-06-27,2023-06-28,,,25
OI173752,O119683,U95713,P004,2023-03-14,2023-03-11,2023-03-16,,25
OI3642,O2478,U1974,P008,2023-05-27,2023-05-26,,,40
OI18504,O12728,U10166,P011,2023-04-12,2023-04-15,,,55
OI59706,O41036,U32696,P008,2022-07-09,2022-07-09,,,40
OI142026,O97916,U78401,P011,2021-12-11,2021-12-08,,,55
OI13639,O9384,U7556,P011,2022-10-14,2022-10-16,2022-10-21,,55
OI13936,O9602,U7741,P011,2023-05-16,2023-05-18,2023-05-19,,55
OI108665,O74960,U60001,P011,2022-07-26,2022-07-29,2022-07-30,,55
OI169643,O116839,U93473,P011,2023-06-06,2023-06-09,2023-06-09,,55
OI94707,O65354,U52330,P011,2023-05-15,2023-05-16,2023-05-21,2023-05-22,55
OI21096,O14509,U11634,P008,2023-03-08,,,,40
OI13368,O9188,U7389,P008,2023-03-31,,,,40
OI134872,O93041,U74505,P011,2023-06-06,,,,55
OI21021,O14454,U11586,P002,2021-06-03,2021-06-05,,,90
OI34688,O23852,U18998,P002,2021-12-15,2021-12-17,,,90
OI41468,O28536,U22677,P002,2020-07-26,2020-07-26,,,90
OI91380,O63036,U50498,P002,2020-02-16,2020-02-16,,,90
OI91979,O63442,U50791,P002,2020-03-04,2020-03-05,,,90
OI144516,O99610,U79732,P002,2022-02-08,2022-02-08,,,90
OI149576,O103099,U82531,P002,2022-07-01,2022-07-01,,,90
OI102881,O70959,U56823,P002,2022-09-03,2022-09-01,2022-09-05,2022-09-05,90
OI79481,O54726,U43769,P002,2023-05-07,,,,90
OI37603,O25851,U20558,P002,2023-03-30,,,,90
OI71297,O49060,U39205,P002,2020-09-20,,,,90
OI104094,O71822,U57525,P002,2020-08-03,,,,90
OI44059,O30283,U24110,P004,2022-10-05,2022-10-07,,,25
OI64958,O44687,U35688,P004,2019-09-13,2019-09-14,,,25
OI69667,O47951,U38310,P001,2022-07-17,2022-07-15,,,99.99
OI80432,O55409,U44311,P001,2023-04-30,2023-04-28,,,99.99
OI131949,O91028,U72847,P004,2021-10-20,2021-10-19,,,25
OI172395,O118709,U94954,P006,2022-12-07,2022-12-08,,,35
OI38023,O26154,U20806,P001,2021-03-07,2021-03-09,2021-03-10,,99.99
OI48510,O33380,U26570,P001,2023-03-08,2023-03-11,2023-03-13,,99.99
OI56631,O38917,U30996,P004,2023-03-16,2023-03-15,2023-03-18,,25
OI56866,O39064,U31108,P001,2021-07-30,2021-08-01,2021-08-06,,99.99
OI103698,O71540,U57295,P001,2020-09-13,2020-09-13,2020-09-15,,99.99
OI147199,O101461,U81229,P001,2023-03-29,2023-03-29,2023-04-01,,99.99
OI161264,O111137,U88933,P001,2023-01-02,2023-01-02,2023-01-07,,99.99
OI172887,O119057,U95231,P006,2023-05-31,2023-06-01,2023-06-06,,35
OI105375,O72702,U58214,P006,2022-07-31,2022-08-02,2022-08-05,2022-08-06,35
OI114780,O79148,U63258,P004,2022-02-10,2022-02-07,2022-02-10,2022-02-11,25
OI50723,O34863,U27752,P006,2022-06-24,,,,35
OI154835,O106675,U85391,P001,2023-01-27,,,,99.99
OI11660,O8023,U6442,P006,2022-08-26,,,,35
OI29832,O20500,U16372,P001,2021-04-15,,,,99.99
OI126516,O87267,U69870,P006,2023-04-17,,,,35
OI38584,O26546,U21126,P010,2021-01-27,2021-01-28,,,115
OI70249,O48350,U38650,P010,2022-07-07,2022-07-09,,,115
OI50274,O34566,U27514,P010,2023-06-23,2023-06-23,2023-06-25,,115
OI134899,O93060,U74517,P010,2021-09-28,2021-09-26,2021-09-28,,115
OI37812,O26008,U20682,P010,2023-01-29,,,,115
OI102920,O70990,U56845,P010,2021-11-09,,,,115
OI142338,O98123,U78555,P010,2022-10-28,,,,115
OI114695,O79098,U63222,P011,2023-06-28,2023-06-29,2023-06-29,,55
OI67930,O46805,U37371,P011,2023-05-28,,,,55
OI35991,O24747,U19696,P011,2022-08-08,,,,55
OI55174,O37926,U30196,P011,2022-07-09,2022-07-07,,,55
OI65806,O45306,U36186,P010,2023-03-14,2023-03-12,,,115
OI152234,O104882,U83945,P010,2022-07-02,2022-07-03,,,115
OI164954,O113661,U90879,P011,2023-04-07,2023-04-08,,,55
OI28358,O19480,U15519,P010,2021-08-25,2021-08-25,2021-08-27,,115
OI30898,O21243,U16964,P011,2023-06-03,2023-06-04,2023-06-04,,55
OI123686,O85306,U68217,P011,2023-06-11,2023-06-09,2023-06-10,,55
OI143869,O99173,U79379,P011,2023-03-06,2023-03-07,2023-03-10,,55
OI112211,O77412,U61929,P010,2021-04-05,2021-04-07,2021-04-09,2021-04-11,115
OI132961,O91737,U73443,P011,2022-04-24,2022-04-23,2022-04-25,2022-04-27,55
OI5406,O3686,U2938,P010,2021-11-05,,,,115
OI7144,O4889,U3909,P010,2022-02-09,,,,115
OI41909,O28856,U22919,P010,2023-03-13,,,,115
OI61687,O42410,U33816,P010,2023-04-29,,,,115
OI176572,O121658,U97332,P010,2022-03-01,,,,115
OI156858,O108087,U86483,P010,2022-10-22,,,,115
OI62581,O43028,U34334,P008,2022-01-24,2022-01-23,,,40
OI101250,O69790,U55902,P008,2022-12-27,2022-12-27,,,40
OI88652,O61156,U49003,P008,2023-01-26,,,,40
OI76289,O52527,U41966,P004,2022-06-19,2022-06-21,,,25
OI171930,O118389,U94693,P004,2022-03-24,2022-03-26,,,25
OI174614,O120297,U96203,P004,2021-08-09,2021-08-10,,,25
OI146952,O101288,U81092,P004,2023-05-14,2023-05-17,2023-05-17,,25
OI102463,O70661,U56588,P009,2022-03-24,2022-03-26,,,30
OI113083,O78005,U62381,P009,2023-01-03,2023-01-05,,,30
OI115398,O79594,U63619,P009,2023-02-07,2023-02-11,,,30
OI8405,O5753,U4658,P009,2021-04-04,2021-04-05,2021-04-06,,30
OI29553,O20297,U16213,P009,2022-05-28,2022-05-31,2022-06-03,,30
OI59218,O40713,U32426,P009,2023-02-21,,,,30
OI118648,O81861,U65399,P009,2021-12-22,,,,30
OI59562,O40938,U32614,P011,2023-05-10,2023-05-10,,,49.25
OI131777,O90913,U72761,P011,2023-01-24,2023-01-25,,,49.25
OI167391,O115309,U92252,P011,2023-01-13,2023-01-13,,,49.25
OI385,O256,U198,P011,2022-04-09,2022-04-09,2022-04-13,,49.25
OI34763,O23905,U19040,P011,2023-06-09,2023-06-09,2023-06-11,,49.25
OI65278,O44920,U35886,P011,2023-04-24,2023-04-23,2023-04-23,,49.25
OI88310,O60925,U48811,P011,2019-06-08,2019-06-10,2019-06-15,,49.25
OI147316,O101547,U81300,P011,2022-09-12,2022-09-14,2022-09-16,,49.25
OI62744,O43144,U34424,P011,2021-12-24,2021-12-25,2021-12-29,2021-12-31,49.25
OI70887,O48775,U38988,P011,2022-01-08,,,,49.25
OI13233,O9096,U7319,P011,2022-12-02,,,,49.25
OI55601,O38209,U30415,P011,2023-01-08,,,,49.25
OI100775,O69467,U55648,P011,2023-02-06,,,,49.25
OI113751,O78461,U62722,P011,2019-12-17,,,,49.25
OI140502,O96851,U77536,P011,2021-10-06,,,,49.25
OI5945,O4071,U3261,P009,2023-05-29,2023-05-29,,,30
OI26353,O18114,U14441,P009,2022-04-12,2022-04-13,,,30
OI68925,O47464,U37915,P009,2023-05-05,2023-05-07,,,30
OI42932,O29545,U23483,P009,2023-01-03,2023-01-01,2023-01-04,,30
OI37438,O25723,U20460,P009,2021-03-31,2021-04-01,2021-04-04,2021-04-06,30
OI62575,O43023,U34332,P009,2021-09-19,,,,30
OI6889,O4702,U3746,P010,2021-08-24,2021-08-26,,,102.5
OI84925,O58519,U46875,P010,2022-11-12,2022-11-14,,,102.5
OI116365,O80265,U64146,P010,2021-08-24,2021-08-23,2021-08-26,,102.5
OI33606,O23112,U18422,P010,2022-12-16,,,,102.5
OI93813,O64714,U51806,P010,2019-05-20,,,,102.5
OI142636,O98321,U78721,P010,2020-04-05,,,,102.5
OI12656,O8692,U6951,P010,2021-09-06,,,,102.5
OI55296,O38007,U30266,P009,2023-06-03,2023-06-04,,,30
OI80872,O55713,U44577,P010,2022-10-22,2022-10-22,,,115
OI168776,O116263,U93010,P010,2023-07-02,2023-06-29,,,115
OI50157,O34488,U27441,P009,2023-03-02,2023-03-05,2023-03-09,,30
OI81202,O55939,U44765,P010,2023-05-23,2023-05-24,2023-05-26,,115
OI93437,O64450,U51591,P010,2023-04-12,2023-04-14,2023-04-17,,115
OI119124,O82180,U65646,P010,2022-08-01,2022-08-01,2022-08-04,,115
OI149839,O103271,U82656,P010,2021-05-23,2021-05-22,2021-05-22,,115
OI71535,O49229,U39340,P010,2023-04-14,2023-04-14,2023-04-15,2023-04-18,115
OI104898,O72376,U57954,P009,2023-04-22,2023-04-24,2023-04-27,2023-04-29,30
OI69014,O47519,U37956,P009,2021-07-20,,,,30
OI108033,O74513,U59650,P009,2023-05-05,,,,30
OI10946,O7511,U6057,P010,2021-04-30,,,,115
OI27819,O19113,U15219,P009,2022-11-08,,,,30
OI120308,O82995,U66284,P009,2023-04-12,,,,30
OI154198,O106225,U85022,P009,2022-07-13,,,,30
OI156257,O107663,U86153,P010,2022-05-06,,,,115
OI2425,O1640,U1305,P011,2023-02-14,2023-02-15,,,55
OI25811,O17743,U14143,P011,2021-06-13,2021-06-15,,,55
OI31240,O21480,U17150,P011,2023-03-24,2023-03-26,,,55
OI33945,O23327,U18597,P011,2023-05-09,2023-05-11,,,55
OI35135,O24176,U19260,P011,2022-11-16,2022-11-17,,,55
OI153922,O106024,U84848,P011,2020-11-26,2020-11-29,,,55
OI169345,O116631,U93309,P011,2021-05-13,2021-05-14,,,55
OI175718,O121064,U96835,P011,2020-09-22,2020-09-25,,,55
OI60595,O41667,U33217,P011,2023-06-29,2023-06-30,2023-07-04,,55
OI161592,O111362,U89102,P011,2023-03-27,2023-03-28,2023-03-31,,55
OI168527,O116097,U92893,P011,2023-06-22,2023-06-22,2023-06-23,,55
OI58029,O39870,U31737,P011,2023-01-14,2023-01-15,2023-01-18,2023-01-21,55
OI47849,O32921,U26198,P011,2023-01-20,,,,55
OI66614,O45870,U36627,P011,2023-03-09,,,,55
OI142536,O98253,U78658,P011,2022-10-26,,,,55
OI164826,O113572,U90815,P011,2022-03-13,,,,55
OI8856,O6056,U4896,P011,2023-04-24,,,,55
OI28349,O19473,U15510,P011,2022-01-14,,,,55
OI56912,O39096,U31131,P011,2023-04-27,,,,55
OI65649,O45194,U36087,P011,2021-06-23,,,,55
OI130373,O89959,U71999,P011,2020-08-06,,,,55
OI141297,O97401,U77979,P011,2020-09-01,,,,55
OI144290,O99456,U79598,P011,2023-04-16,,,,55
OI39978,O27509,U21862,P004,2023-05-02,2023-05-02,,,25
OI56992,O39147,U31172,P004,2022-12-12,2022-12-11,,,25
OI137334,O94731,U75807,P004,2023-06-17,2023-06-14,,,25
OI80495,O55456,U44360,P004,2021-11-09,2021-11-10,2021-11-13,,25
OI47890,O32949,U26227,P011,2023-02-21,2023-02-22,2023-02-25,,55
OI141353,O97445,U78012,P011,2023-06-28,2023-06-30,2023-07-05,,55
OI160998,O110958,U88788,P011,2022-08-23,2022-08-25,2022-08-27,,55
OI18314,O12609,U10069,P011,2020-07-24,2020-07-22,2020-07-26,2020-07-29,55
OI155672,O107258,U85850,P011,2021-07-03,2021-07-04,2021-07-06,2021-07-08,55
OI101516,O69986,U56055,P011,2022-11-19,,,,55
OI10622,O7276,U5859,P011,2020-03-06,,,,55
OI45462,O31265,U24889,P011,2023-06-13,,,,55
OI42862,O29494,U23442,P011,2023-06-19,2023-06-22,,,55
OI64483,O44349,U35401,P011,2022-05-04,2022-05-04,,,55
OI87796,O60553,U48512,P011,2022-12-14,2022-12-13,,,55
OI53272,O36598,U29123,P011,2022-07-07,2022-07-07,2022-07-10,,55
OI44130,O30331,U24144,P011,2022-11-29,2022-11-30,2022-12-03,2022-12-04,55
OI1216,O815,U640,P009,2021-08-02,2021-08-01,,,30
OI176741,O121772,U97434,P009,2023-03-02,2023-03-04,,,30
OI177518,O122311,U97880,P009,2023-04-20,2023-04-21,,,30
OI168369,O115992,U92803,P009,2022-03-16,2022-03-18,2022-03-22,,30
OI119760,O82622,U65979,P009,2023-06-28,2023-06-30,2023-07-04,2023-07-07,30
OI141461,O97514,U78069,P009,2023-06-01,2023-05-28,2023-05-30,2023-05-31,30
OI117794,O81279,U64936,P009,2023-01-06,,,,30
OI13912,O9586,U7730,P009,2022-02-03,2022-02-05,,,30
OI34300,O23584,U18790,P009,2022-01-19,2022-01-20,,,30
OI30529,O20995,U16756,P009,2023-01-01,2023-01-01,2023-01-05,,30
OI117873,O81332,U64978,P009,2023-01-02,2023-01-03,2023-01-03,,30
OI139988,O96496,U77257,P009,2021-06-08,2021-06-09,2021-06-13,2021-06-14,30
OI146995,O101315,U81111,P009,2021-11-29,,,,30
OI16090,O11098,U8864,P004,2023-05-31,2023-06-02,,,25
OI21753,O14959,U12011,P004,2023-01-21,2023-01-17,2023-01-21,,25
OI1763,O1192,U954,P004,2020-12-09,2020-12-11,2020-12-12,2020-12-15,25
OI45989,O31618,U25174,P004,2022-01-25,,,,25
OI87657,O60454,U48439,P004,2020-04-28,2020-04-30,,,25
OI89952,O62048,U49724,P004,2020-09-17,2020-09-15,2020-09-18,,25
OI39036,O26861,U21362,P004,2023-06-27,2023-06-29,2023-06-29,2023-07-02,25
OI46737,O32141,U25564,P004,2023-06-04,2023-06-07,2023-06-08,2023-06-09,25
OI161634,O111398,U89125,P004,2023-06-08,2023-06-04,2023-06-08,2023-06-09,25
OI40053,O27560,U21906,P011,2022-03-17,2022-03-19,,,39.5
OI43279,O29772,U23667,P005,2022-05-24,2022-05-21,,,30
OI48597,O33439,U26625,P001,2021-11-08,2021-11-05,,,39.5
OI50906,O34976,U27851,P005,2023-05-29,2023-06-01,,,30
OI71502,O49205,U39321,P001,2022-11-16,2022-11-16,,,39.5
OI76942,O52959,U42320,P001,2022-10-16,2022-10-13,,,39.5
OI102180,O70463,U56438,P004,2023-03-25,2023-03-26,,,25
OI126832,O87498,U70035,P001,2023-06-28,2023-06-30,,,39.5
OI138311,O95378,U76364,P004,2021-08-23,2021-08-26,,,25
OI145982,O100619,U80543,P001,2021-09-23,2021-09-20,,,39.5
OI158231,O109045,U87296,P007,2023-04-03,2023-04-05,,,39.5
OI164579,O113400,U90693,P004,2022-10-20,2022-10-20,,,25
OI180908,O124650,U99724,P002,2022-10-20,2022-10-18,,,39.5
OI11996,O8254,U6623,P011,2022-11-10,2022-11-11,2022-11-14,,39.5
OI34945,O24038,U19148,P011,2023-06-07,2023-06-08,2023-06-11,,39.5
OI68710,O47328,U37801,P002,2023-06-28,2023-06-27,2023-06-28,,39.5
OI72231,O49708,U39737,P011,2021-03-21,2021-03-21,2021-03-22,,39.5
OI75508,O51987,U41527,P001,2022-09-23,2022-09-21,2022-09-25,,39.5
OI78149,O53808,U42997,P002,2021-10-02,2021-10-05,2021-10-08,,39.5
OI105673,O72922,U58393,P002,2021-11-29,2021-11-27,2021-11-27,,39.5
OI128628,O88745,U71040,P001,2023-06-10,2023-06-13,2023-06-16,,39.5
OI140410,O96795,U77493,P002,2023-04-05,2023-04-06,2023-04-07,,39.5
OI165879,O114288,U91412,P011,2020-07-26,2020-07-27,2020-07-31,,39.5
OI51615,O35445,U28244,P004,2020-07-03,2020-07-04,2020-07-08,2020-07-10,25
OI134081,O92513,U74078,P004,2022-03-17,2022-03-14,2022-03-17,2022-03-18,25
OI173493,O119501,U95573,P011,2022-10-05,2022-10-06,2022-10-10,2022-10-11,39.5
OI174470,O120194,U96115,P004,2022-09-09,2022-09-11,2022-09-14,2022-09-17,25
OI23718,O16313,U13056,P001,2022-12-01,,,,39.5
OI30768,O21155,U16891,P007,2022-08-14,,,,39.5
OI42485,O29229,U23220,P002,2023-01-26,,,,39.5
OI51106,O35111,U27961,P004,2023-06-14,,,,25
OI54723,O37621,U29940,P002,2022-12-11,,,,39.5
OI63748,O43825,U34984,P011,2022-11-17,,,,39.5
OI112073,O77315,U61864,P004,2023-05-13,,,,25
OI134063,O92502,U74069,P007,2023-03-27,,,,39.5
OI136993,O94494,U75636,P011,2021-03-27,,,,39.5
OI141832,O97783,U78305,P007,2023-06-30,,,,39.5
OI161405,O111238,U89004,P011,2022-08-28,,,,39.5
OI1396,O938,U752,P011,2022-01-31,,,,39.5
OI9125,O6239,U5044,P004,2022-12-27,,,,25
OI51410,O35316,U28136,P001,2022-01-31,,,,39.5
OI74599,O51358,U41028,P005,2020-07-12,,,,30
OI78450,O54013,U43187,P001,2022-05-25,,,,39.5
OI93887,O64769,U51844,P004,2023-02-03,,,,25
OI94777,O65398,U52355,P004,2023-04-08,,,,25
OI99094,O68339,U54705,P011,2022-12-18,,,,39.5
OI100985,O69605,U55752,P001,2022-06-22,,,,39.5
OI9513,O6501,U5248,P004,2022-07-08,2022-07-06,,,25
OI15280,O10537,U8448,P011,2022-05-01,2022-05-01,,,49.5
OI38582,O26545,U21124,P001,2022-12-09,2022-12-10,,,49.5
OI52934,O36366,U28950,P011,2023-02-28,2023-03-02,,,49.5
OI54002,O37102,U29540,P011,2022-12-13,2022-12-14,,,49.5
OI56737,O38988,U31054,P006,2023-04-30,2023-05-02,,,35
OI64844,O44613,U35632,P007,2023-01-18,2023-01-21,,,40
OI87511,O60356,U48354,P001,2023-03-08,2023-03-10,,,49.5
